name,latitude,longitude
Trường Trung học Phổ thông Nguyễn Công Trứ,10.837996,106.6525617
Công ty Đồng Tâm,10.8421979,106.6433668
Chợ Cầu,10.8454768,106.6385041
Chợ Cầu,10.8481566,106.6344553
Cầu vượt Quang Trung,10.8498085,106.6322405
Công viên Phần mềm Quang Trung,10.8527781,106.6265373
Đông Bắc,10.8558257,106.622716
Điện lực Hóc Môn,10.8567477,106.6207996
Chiếc nón Kỳ Diệu,10.8579505,106.6190881
Chợ Tân Chánh Hiệp,10.860468,106.6175498
Doanh trại Quân đội,10.8628392,106.6170133
Trường Đại học Lao động Xã hội,10.8656102,106.6161948
Tô Ký,10.8682787,106.6167013
Bùi Văn Ngữ,10.8700142,106.6184227
Tân Chánh Hiệp 10,10.8729356,106.6210899
Tân Chánh Hiệp 07,10.8753725,106.6233404
Tân Chánh Hiệp 39,10.877294,106.6250325
Trường Tiểu học Nguyễn Trãi,10.8788688,106.6262984
Cây xăng Sài Gòn Petro,10.8822854,106.6287086
Ngã ba Đông Quang,10.8827915,106.6302502
Khu công nghiệp Tân Thới Hiệp,10.8813894,106.632781
Hiệp Thành 11,10.8804877,106.6344396
Nhà Văn hóa Lao động Quận 12,10.8781803,106.6386108
Trường Mầm non Họa Mi 2,10.8771575,106.6408716
Trường Mầm non Họa Mi 2,10.8772631,106.6408282
Nhà Văn hóa Lao động Quận 12,10.8781145,106.6388913
Hiệp Thành 11,10.8804465,106.634732
Khu công nghiệp Tân Thới Hiệp,10.8813477,106.6330502
Ngã ba Đông Quang,10.8829875,106.6301433
Cây xăng Sài Gòn Petro,10.881983,106.6283886
Trường Tiểu học Nguyễn Trãi,10.8788028,106.626173
Tân Chánh Hiệp 39,10.8768692,106.6244952
Tân Chánh Hiệp 07,10.8750667,106.6228982
Cây xăng Hiệp Thành,10.8722596,106.620335
Bùi Văn Ngữ,10.8704372,106.6186814
Tô Ký,10.8680271,106.6161626
Trường Đại học Lao động Xã hội,10.8662285,106.6158715
Doanh trại Quân đội,10.8634134,106.6167691
Chợ Tân Chánh Hiệp,10.8600027,106.6175655
Chiếc nón Kỳ Diệu,10.8583509,106.6183741
Điện lực Hóc Môn,10.8565006,106.6210142
Đông Bắc,10.8552293,106.6236253
Công viên Phần mềm Quang Trung,10.8530991,106.6259414
Cầu vượt Quang Trung,10.8495202,106.6321567
Chợ Cầu,10.8450313,106.63893
Làng Trẻ em SOS,10.8409176,106.6449864
Ngã ba Tân Sơn,10.8390477,106.6477731
Trường Trung học Phổ thông Nguyễn Công Trứ,10.8375308,106.6537446
City Mart,10.8356606,106.6611998
Viện Kiểm sát Nhân dân Quận Gò Vấp,10.8332286,106.6661438
Uỷ ban Nhân dân Quận Gò Vấp,10.8306291,106.669452
Nhà thờ Xóm Thuốc,10.8291979,106.671931
Xóm Thuốc,10.828465,106.67396
Công ty 32,10.8274963,106.6767504
Siêu thi Văn Lang,10.8267984,106.6788183
Chùa Bà Thiên Hậu,10.8252982,106.6848077
Trường Đại học Công nghiệp,10.8223941,106.6882625
Ngã ba Nguyên Hồng,10.8178842,106.6891579
Chùa Già Lam,10.8152567,106.6889705
Ngã tư Xóm Gà,10.8120098,106.6904573
Chùa Hưng Gia Tự,10.8094005,106.6931074
Bệnh viện Gia Định,10.803981,106.6949431
Bệnh viện Bình Thạnh,10.7975784,106.6961525
Cầu Bông,10.7952195,106.6960194
Diamond Plaza,10.7807618,106.6988192
Nghĩa trang Thành phố,10.8705083,106.7729518
Công ty Điện tử Samsung,10.8686311,106.7786704
Đại học Nông Lâm,10.8670764,106.7871782
Thảo Nguyên,10.8653239,106.793975
Đại học Kinh tế Luật,10.8694457,106.7772175
Trung tâm Kho vận Linh Xuân,10.8702358,106.774909
Nghĩa trang Thành phố,10.8713039,106.7716584
Công ty Nissan,10.8724235,106.7682744
Bảo tàng Lịch sử Việt Nam,10.7866918,106.7043355
Khách sạn Sofitel,10.7842282,106.7020227
Cảng Sài Gòn,10.7579464,106.7159772
Khu chế xuất Tân Thuận,10.7524388,106.7275507
Bùi Văn Ba,10.7491068,106.7287089
Nhà tưởng niệm Bác Hồ,10.7450563,106.7292165
Trường Trung học Cơ sở Huỳnh Tấn Phát,10.7428256,106.729564
Cầu Phú Mỹ,10.7367703,106.7304798
Khu phố 2,10.7341916,106.7308529
Phú Thuận,10.7313572,106.7317098
Gò Ô Môi,10.7284521,106.732719
Khu phố 3,10.7250063,106.7343446
Mầm non Ban Mai,10.7228715,106.7354647
Ban chỉ huy Quân sự Quận 7,10.7207119,106.7364693
Trường Tiểu học Nguyễn Văn Hưởng,10.7187911,106.7366541
Nhà sách Nguyễn Văn Cừ,10.7165718,106.7367624
Hoàng Quốc Việt,10.714768,106.7368649
Trường Trung học Phổ thông Ngô Quyền,10.7131004,106.7369426
An Chánh Dương,10.7110501,106.7370643
Chùa Pháp Hoa,10.7089897,106.7371676
Phạm Hữu Lầu,10.7056148,106.7374446
Chợ Phú Xuân,10.7010608,106.7381901
Nha khoa Khánh Minh,10.6983136,106.7388006
Công an Thị trấn Nhà Bè,10.6958592,106.7396625
Trường Tiểu học Lâm Văn Bền,10.693419,106.7405311
Chùa Lá,10.6900793,106.741716
Agribank - 2132 Huỳnh Tấn Phát,10.6869308,106.7433315
Chùa Pháp Võ,10.684067,106.7453178
Đào Tông Nguyên,10.6819767,106.7467875
Công Tiến Thọ,10.6792366,106.7508792
Ngã ba Bờ Đăng,10.6783842,106.7532069
Uỷ ban Nhân dân Xã Phú Xuân,10.6778778,106.7544518
Việt Long Sài Gòn,10.6768122,106.75729
Trường Trung học Cơ sở Lê Văn Hưu,10.6759243,106.7595591
Chùa Bà Châu Đốc 2,10.6747254,106.7626788
Phà Bình Khánh,10.6737827,106.7652625
Bến xe Bình Khánh,10.6743557,106.7661412
Phà Bình Khánh,10.673839,106.7654483
Chùa Bà Châu Đốc 2,10.6749456,106.762519
Trường Trung học Cơ sở Lê Văn Hưu,10.6759929,106.7598465
Việt Long Sài Gòn,10.6768682,106.7575716
Uỷ ban Nhân dân Xã Phú Xuân,10.6781958,106.7540847
Công Tiến Thọ,10.6794974,106.7506939
Đào Tông Nguyên,10.6819282,106.7470017
Chùa Pháp Võ,10.6841051,106.7454752
Agribank - 18 Huỳnh Tấn Phát,10.6874302,106.7431699
Chùa Lá,10.6899821,106.741915
Trường Tiểu học Lâm Văn Bền,10.6932754,106.740746
Công an Thị trấn Nhà Bè,10.6952993,106.7400308
Nha khoa Khánh Minh,10.6982505,106.7389943
Chợ Phú Xuân,10.7010975,106.738332
Phạm Hữu Lầu,10.7055161,106.7376598
Chùa Pháp Hoa,10.708952,106.7373287
An Chánh Dương,10.7111873,106.7372029
Trường Trung học Phổ thông Ngô Quyền,10.7128011,106.7371201
Hoàng Quốc Việt,10.7146752,106.7370406
Nhà sách Nguyễn Văn Cừ,10.7167608,106.7369346
Trường Tiểu học Nguyễn Văn Hưởng,10.7186966,106.7368386
Ban chỉ huy Quân sự Quận 7,10.7209416,106.7365572
Mầm non Ban Mai,10.7230954,106.735524
Khu phố 3,10.72495,106.7345703
Gò Ô Môi,10.728685,106.7327988
Phú Thuận,10.7317797,106.7317282
Cầu Phú Mỹ,10.7366557,106.7306702
Trường Trung cấp Kinh tế Kỹ thuật Nguyễn Hữu Cảnh,10.7426725,106.7297339
Nhà tưởng niệm Bác Hồ,10.7450537,106.7293835
Cảng Sài Gòn,10.7583999,106.7155002
Chợ Xóm Chiều,10.7649271,106.7063739
Bến xe Quận 8,10.7327549,106.6560871
Mầm non Ánh Dương,10.7278846,106.6559033
Giáo xứ Bình Hưng,10.7252559,106.6558145
Sau Quốc lộ 50,10.7188198,106.6542398
Khu dân cư 13A,10.7073407,106.6395488
Cầu Sập,10.699218,106.6270495
Cầu Cần Giuộc,10.6968316,106.618416
Chợ Bình Điền,10.7020264,106.6083756
Trạm thu phí Chợ Bình Điền,10.6985341,106.6091012
Khu dân cư Nguyễn Minh,10.6941541,106.6085335
Căn hộ Hoàng Quân,10.6933538,106.6057692
Quốc lộ 1,10.6906908,106.5960102
Chùa Tam Bửu,10.6967394,106.596183
Bệnh viện Huyện Bình Chánh,10.696332,106.5927473
Trung tâm Văn hóa Huyện Bình Chánh,10.6959973,106.5903088
Thiên Giang,10.695197,106.5875692
Tân Túc,10.694159,106.5842767
Ấp 5,10.699121,106.577586
Đình Phục Đức,10.7005209,106.5753437
Đường dẫn Cao tốc,10.7024791,106.5718782
Chợ Tân Nhựt,10.7061023,106.5637389
Thế Lữ,10.707953,106.5606812
Bưu điện Tân Nhựt,10.7106647,106.5555612
Uỷ ban Nhân dân Xã Tân Nhựt,10.7140966,106.5496305
Trường Mẫu giáo Tân Nhựt,10.7165798,106.5452496
Xây dựng Mạnh Dũng,10.7180556,106.5425793
Trạm cầu - Đối diện A3/68A Thế Lữ,10.719713,106.5396363
Láng Le Bàu Cò,10.721691,106.5362671
Khu di tích Láng Le Bàu Cò,10.7275026,106.535516
Kênh 9,10.7337757,106.535189
Kênh B,10.7382279,106.5360598
Bưu điện Láng Le Bàu Cò,10.7428895,106.5380945
Khu công nghiệp Lê Minh Xuân,10.7441223,106.5395443
Bưu điện Láng Le Bàu Cò,10.7432337,106.538152
Kênh B,10.7386065,106.5361006
Kênh 9,10.7339252,106.5350852
Khu du lịch Láng Le Bàu Cò,10.727426,106.5354318
Láng Le Bàu Cò,10.7217149,106.5360591
Trạm cầu - A3/68 Thế Lữ,10.7195591,106.5396486
Xây dựng Mạnh Dũng,10.7177855,106.5428324
Trường Mẫu giáo Tân Nhựt,10.7163264,106.5454434
Uỷ ban Nhân dân Xã Tân Nhựt,10.7136329,106.5501754
Bưu điện Tân Nhựt,10.7110384,106.5545921
Thế Lữ,10.7079871,106.5604035
Chợ Tân Nhựt,10.706113,106.563491
Trường Trung học Cơ sở Tân Nhựt,10.7054629,106.5670256
Ngã ba Trường học,10.7039519,106.5680865
Đường dẫn Cao tốc,10.7023354,106.5720502
Đình Phục Đức,10.7003441,106.5754656
Ấp 5,10.699077,106.5774549
Cầu Chợ Đệm,10.6930205,106.5809358
Tân Túc,10.6940721,106.5845809
Thiên Giang,10.6950552,106.587644
Trung tâm Văn hóa Huyện Bình Chánh,10.6958604,106.5903197
Bệnh viện Huyện Bình Chánh,10.6961908,106.5930466
Chùa Tam Bửu,10.6965837,106.5962333
Nguyễn Văn Linh,10.6898786,106.5962422
Đường vào Chợ Bình Điền,10.6937439,106.6102511
Cầu Cần Giuộc,10.6963543,106.6198137
Cầu Sập,10.6982945,106.6268035
Kim Hằng,10.700244,106.6314561
Trịnh Quang Nghị,10.7023175,106.6342245
Khu dân cư 13A,10.7050237,106.6377606
Khu đô thị Hạnh Phúc,10.7138315,106.6490139
Bình Hưng,10.7207533,106.6558052
Giáo xứ Bình Hưng,10.724816,106.6559028
Mầm non Ánh Dương,10.7274349,106.6559907
Công an Xã Bình Hưng,10.730902,106.6561222
Bến xe Quận 8,10.7331057,106.6561498
Nguyễn Thị Nhỏ,10.7517599,106.6506496
Tạ Uyên,10.7545869,106.6538598
Trần Quý - Tạ Uyên,10.7580005,106.6536331
Chợ Phú Thọ,10.7625335,106.6537785
Công viên Lãnh Binh Thăng,10.7630668,106.6507447
Chợ Lãnh Binh Thăng,10.7651579,106.6469229
Ngã ba Khuông Việt - Hòa Bình,10.7701869,106.6377957
Cầu số 2,10.7764093,106.6395763
Lê Ngã,10.7776831,106.6414411
Âu Cơ,10.7809252,106.6426611
Bệnh viện Tân Phú,10.7829954,106.6427143
Ngã tư Thoại Ngọc Hầu,10.7852247,106.6419822
Chợ Bàu Cát,10.7917664,106.6416112
Bàu Cát 2,10.7934674,106.6422851
Ngã ba Trường Chinh,10.7970254,106.6434509
Ngã ba Ấp Bắc,10.7995857,106.6410192
Công ty Thời trang Sài Gòn,10.827626,106.6235418
Công ty Thuận Kiều,10.8284452,106.6196644
Chùa Bửu Tạng,10.8294199,106.6160222
Trường Nghệ thuật và Du lịch,10.8317554,106.6113576
Ngã tư Bà Điểm,10.8349639,106.6062836
Nguyễn Văn Cừ,10.8373437,106.602809
Chợ Bà Điểm,10.8399906,106.5996303
Đình Tân Thới Nhất,10.8408368,106.5985521
Cây xăng Tây Lân,10.8420196,106.5969883
Kênh tiêu Bà Điểm,10.8461592,106.5924094
Chợ Đại Hải,10.8484662,106.5894443
Phạm Văn Sáng,10.8515161,106.5857737
Xuân Thới Thượng 28,10.8547872,106.5818673
Trường Tiểu học Xuân Thới Thượng,10.857595,106.5785025
Trường Tiểu học Ngã ba Giồng,10.8602508,106.5753431
Chợ Xuân Thới Thượng,10.8632808,106.5689534
Xuân Thới Thượng 14,10.8648351,106.5656232
Dương Công Khi,10.8662481,106.562488
Ngã ba Giồng,10.867588,106.5594838
Trường Trung học Phổ thông Nguyễn Văn Cừ,10.8695445,106.5508121
Thái Sơn,10.8700655,106.5467411
Lò Muối,10.8707924,106.5417271
Trường Tiểu học Nhị Xuân,10.871176,106.5389933
Trường Trung học Cơ sở Nguyễn Văn Bứa,10.8715401,106.5363757
Trường Tiểu học Nhị Xuân,10.8711907,106.538254
Lò Muối,10.8705475,106.5420757
Thái Sơn,10.8700054,106.5459251
Trường Trung học Phổ thông Nguyễn Văn Cừ,10.8693071,106.551095
Ngã ba Giồng,10.867609,106.55921
Dương Công Khi,10.8661521,106.562475
Xuân Thới Thượng 14,10.8645489,106.5659047
Chợ Xuân Thới Thượng,10.8634572,106.5679919
Trường Trung học Cơ sở Xuân Thới Thượng,10.8629117,106.5698473
Trường Tiểu học Ngã ba Giồng,10.8606188,106.5747802
Trường Tiểu học Xuân Thới Thượng,10.8571967,106.5788466
Xuân Thới Thượng 28,10.8544324,106.5821333
Phạm Văn Sáng,10.850909,106.5863103
Chợ Đại Hải,10.8487728,106.5889093
Kênh tiêu Bà Điểm,10.845348,106.5932963
Cây xăng Tây Lân,10.8421665,106.596745
Đình Tân Thới Nhất,10.8409822,106.5981119
Chợ Bà Điểm,10.8394671,106.6000939
Nguyễn Văn Cừ,10.8373766,106.6026032
Ngã tư Bà Điểm,10.8352573,106.6056543
Nhà sách Nhân Văn,10.8333729,106.6083442
Trường Nghệ thuật và Du lịch,10.8309611,106.6125279
Chùa Bửu Tạng,10.8294172,106.6155644
Công ty Thời trang Sài Gòn,10.8273745,106.6239124
Ngã ba Trường Chinh,10.7973041,106.6434693
Chợ Bàu Cát,10.7916325,106.6414864
Nguyễn Hồng Đào,10.7895616,106.6403111
Ngã tư Thoại Ngọc Hầu,10.7866369,106.641308
Bệnh viện Quận Tân Phú,10.7836741,106.6424214
Âu Cơ,10.7811873,106.642893
Lê Ngã,10.7779832,106.6414957
Cầu số 2,10.776328,106.6394526
Chùa Phật Bà Quan Âm,10.7726087,106.6375468
Ngã ba Khuông Việt - Hòa Bình,10.7704414,106.637701
Đầm Sen,10.7679671,106.6397583
Tòa án Nhân dân Quận 11,10.7663892,106.643397
Chợ Lãnh Bình Thăng,10.7650637,106.6467602
Trần Quý - Tạ Uyên,10.7580309,106.6534769
Tạ Uyên,10.7552415,106.6537094
Bến xe Chợ Lớn,10.753624,106.6525513
Cây xăng 178,10.806561,106.6969466
Chung cư Thái An,10.8490507,106.6243086
Đội Phòng cháy Chữa cháy Quận 12,10.8475358,106.6210685
Bãi xe Tây Nam,10.8459251,106.618681
Cầu vượt An Sương,10.8435975,106.6159983
Cây xăng Quân đội Quốc lộ 22,10.8493367,106.6112666
Trung tâm Văn hóa Quận 12,10.8558112,106.6076255
Trường Cao đẳng Giao thông Vận tải,10.8582222,106.6092234
Giáo xứ Trung Chánh,10.8612257,106.6111767
Trung Mỹ - Tân Xuân,10.86407,106.6131809
Trường Trung học Phổ thông Nguyễn Hữu Cầu,10.8666309,106.6150462
Nghĩa trang Liệt sĩ Trung Chánh,10.8680556,106.6154003
Chùa Thiên Quang,10.8710698,106.6144113
Thép Đăng Khoa,10.8742095,106.6122191
Cây Bàng,10.8782179,106.6101948
Cống Đôi,10.8811783,106.608697
Hoa viên Trúc Lâm,10.8841067,106.6067093
Sơn Thanh Phong,10.8864973,106.6042849
Ngã ba Chùa,10.887975,106.601605
Chợ Hóc Môn,10.8883193,106.5983926
Ngân hàng Nông Nghiệp,10.888334,106.5943665
Ngân hàng BIDV,10.8871879,106.5910034
Ngã tư Hóc Môn,10.8847552,106.5876063
Bãi xe buýt 19/5,10.8931091,106.5831053
Dân Thắng,10.8880604,106.5839469
Ngã tư Hóc Môn,10.8848129,106.5877549
BIDV Lý Thường Kiệt,10.8869945,106.5908053
Agribank Lý Thường Kiệt,10.8880612,106.5939717
Công an Huyện Hóc Môn,10.8880986,106.5990215
Ngã ba Chùa,10.8879219,106.6011607
Cây xăng Tô Ký,10.8863935,106.6041641
Hoa viên Trúc Lâm,10.8840816,106.6065066
Cống Đôi,10.881305,106.6084424
Cây kiểng Bảy Châu,10.8741783,106.6120249
Chùa Thiên Quang,10.8712091,106.6140973
Trường Trung học Phổ thông Nguyễn Hữu Cầu,10.8686766,106.6152542
Trường Trung học Cơ sở Trung Mỹ Tây 1,10.866479,106.6148345
Trung Mỹ - Tân Xuân,10.8640726,106.6130647
Trường Cao đẳng Giao thông Vận tải,10.8579406,106.6089319
Trung tâm Văn hóa Quận 12,10.856436,106.6079386
Ngã tư Trung Chánh,10.8534319,106.6082376
Cư xá Bà Điểm,10.849654,106.6106565
Cầu vượt An Sương,10.8445354,106.6177294
Đội Phòng cháy Chữa cháy Quận 12,10.8473944,106.6215184
Chung cư Thái An,10.8489295,106.6248206
Đài phát thanh Quán Tre,10.8501465,106.6274469
Cây xăng 178,10.8069953,106.6965227
Trường Tiểu học Nguyễn Đình Chiểu,10.803247,106.698343
Bến xe Chợ Lớn,10.7511094,106.6526115
Ngân hàng Thương Tín,10.7496629,106.6482261
Cầu Hậu Giang,10.7497846,106.6414916
Chợ Hoa,10.7486727,106.6373222
Bình Phú,10.7476872,106.6333272
Đồng Quê,10.7464965,106.6284873
AEON Mall Bình Tân,10.7444043,106.6132626
Tên Lửa,10.7524829,106.6101132
Đường số 34,10.7521431,106.608202
Chùa Liên Hoa,10.7521996,106.6053278
Đường 40,10.7530099,106.6041424
Kim Thành,10.7546981,106.6014078
Trung tâm Dạy nghề Tỉnh lộ 10,10.7551272,106.5977726
Tây Lân,10.7708353,106.5890377
Tây Lân,10.772479,106.5864768
Trạm 1A,10.7748881,106.5859601
Liên Hiệp Thành,10.778174,106.5845831
Liên Hiệp Thành,10.7821917,106.583248
Minh Quy,10.7848017,106.5823488
Phòng khám,10.7883633,106.5811849
Chợ Liên ấp 123,10.7908293,106.5803411
Đường 3B,10.7996968,106.5776452
Minh Nhật,10.8054293,106.5781521
Rạng Đông,10.8110769,106.578977
Chợ mới Vĩnh Lộc,10.8113248,106.5756536
Khu dân cư Đồng Danh,10.8093582,106.5724874
Khu dân cư Vĩnh Lộc A,10.811753,106.5708157
Khu dân cư Vĩnh Lộc A,10.8091766,106.5723884
Ngã năm Vĩnh Lộc,10.8110723,106.5754499
Rạng Đông,10.8114155,106.5789562
Minh Nhật,10.80581,106.5781192
Đường 3B,10.7999967,106.5775877
Đường Liên ấp,10.7941922,106.5764824
Chợ Liên ấp 123,10.7910321,106.5801944
Liên ấp 123,10.7883366,106.5811005
Thạch Dừa,10.7848325,106.5822631
Ấp 123,10.7816691,106.5833407
Bến Lội,10.7779226,106.5845888
Trạm 1A,10.7748988,106.5858761
Bến Lội,10.7723139,106.5862818
Tây Lân,10.7707457,106.5889948
Ngã tư Bà Hom,10.755848,106.5941579
Trạm 34,10.7549908,106.5980511
Đại Hòa,10.7545707,106.6018332
Đường 40,10.7533752,106.6040749
Chùa Liên Hoa,10.7518613,106.6072849
Đường số 32,10.7517873,106.6095002
Tên Lửa,10.7526164,106.6102952
Đường số 19,10.7532494,106.6128119
AEON Mall Bình Tân,10.744064,106.6131579
Kinh Dương Vương,10.7414263,106.6141722
Mũi tàu Phú Lâm,10.745513,106.6249168
Đồng Quê,10.7463104,106.6280766
Bình Phú,10.7475725,106.6334693
Nguyễn Văn Luông,10.7482698,106.6361783
Chợ Hoa,10.7487607,106.638248
Ngân hàng Thương Tín,10.7495954,106.6480806
Nhà thờ Huyện Sỹ,10.767705,106.6886561
Chợ Thái Bình,10.7669365,106.6877782
Parkson,10.763592,106.6562394
Co.opmart,10.7684906,106.6528492
Chợ Bàu Cát,10.7902457,106.6401775
Chợ Võ Thành Trang,10.7986799,106.6375501
Ngã ba Bà Quẹo,10.8007709,106.6368772
Chợ Võ Thành Trang,10.7982572,106.6375667
Lũy Bán Bích,10.793934,106.6388278
Bông Bạch Tuyết,10.7807223,106.6437664
Nhà thiếu nhi Quận Tân Bình,10.7755367,106.6474283
Trường Trung học Cơ sở Phạm Ngọc Thạch,10.773436,106.648891
Chợ Tân Phước,10.7709896,106.6504493
Bình Thới,10.7695255,106.6515355
Tôn Thất Hiệp,10.7655604,106.6545965
Ba Tháng Hai,10.7632534,106.656269
Nhà sách Minh Khai,10.7660683,106.6827041
Bệnh viện Truyền máu Huyết học,10.7675866,106.6849954
Bảo tàng Phụ nữ,10.7835078,106.6875356
Bệnh viện Tai Mũi Họng,10.7846395,106.6838594
Trường Tiểu học Trần Quang Diệu,10.7879471,106.6777336
Nhà thờ Vườn Xoài,10.7891775,106.6755345
Trường Đại học Tài nguyên Môi trường,10.7953181,106.6669298
Trạm xăng dầu - 380 Lê Văn Sỹ,10.7983246,106.6629533
Cây xăng Tây Thạnh,10.8164358,106.6255775
Đường CN13,10.8101159,106.6133658
Công ty Bánh Givral,10.8119317,106.6097188
Đường CN1,10.8133343,106.6073739
Ngân hàng Á Châu,10.8158572,106.6031327
Công ty Bảo Châu,10.8157115,106.5948355
Nhà hàng Thịnh Phước,10.8155017,106.5925022
Công ty Gia Nguyễn,10.8153109,106.5890407
Công ty Thịnh Khang,10.8152331,106.5865668
Thép Quốc Thái,10.8147145,106.5838204
Ngã năm Vĩnh Lộc,10.8138705,106.5800462
Trường Tiểu học Vĩnh Lộc,10.813727,106.5774121
Nhà hàng Suối Mơ,10.8161488,106.5769123
Đường Liên ấp 5-6,10.8191222,106.5763226
